arm,task,sha,round,row_index,row,wall_s
07,T8.6,8cbaa39,4,7,f7_n10000_bound_neutral/MakeConstraint,0.539152611
07,T8.6,8cbaa39,4,8,f7_n10000_bound_neutral/RelaxBounds,0.534185396
07,T8.6,8cbaa39,4,9,f7_n20000_bound_neutral/MakeParameter,1.158670824
07,T8.6,8cbaa39,4,10,f7_n20000_bound_neutral/MakeConstraint,1.117403373
07,T8.6,8cbaa39,4,11,f7_n20000_bound_neutral/RelaxBounds,1.113973450
07,T8.6,8cbaa39,4,12,hs071_x1_fixed/MakeParameter,0.000190439
07,T8.6,8cbaa39,4,13,hs071_x1_fixed/MakeConstraint,0.000140799
07,T8.6,8cbaa39,4,14,hs071_x1_fixed/RelaxBounds,0.000137899
07,T8.6,8cbaa39,4,15,f7_n1000_bound_neutral/MakeParameter/cap1,0.016795429
07,T8.6,8cbaa39,4,16,hs071_x1_fixed/MakeParameter/cap1,0.000080709
07,T8.6,8cbaa39,4,17,infeas2_spike/MakeParameter/stalled,0.000596387
07,T8.6,8cbaa39,4,18,infeas2_stationary/MakeParameter/resto_infeasible,0.000185039
07,T8.6,8cbaa39,4,19,f7_n1000_bound_neutral/MakeParameter/solve_optimize,0.057491572
07,T8.6,8cbaa39,4,20,hs071_x1_fixed/MakeParameter/solve_optimize,0.000188519
07,T8.6,8cbaa39,4,21,hs071_x1_fixed/MakeParameter/warm_payload,0.000080930
07,T8.6,8cbaa39,4,22,hs071_x1_fixed/MakeParameter/warm_multiplier_seed,0.000113160
07,T8.6,8cbaa39,5,0,f7_n1000_bound_physics/MakeParameter,0.295696499
07,T8.6,8cbaa39,5,1,f7_n1000_bound_physics/MakeConstraint,0.032629222
07,T8.6,8cbaa39,5,2,f7_n1000_bound_physics/RelaxBounds,0.032566483
07,T8.6,8cbaa39,5,3,f7_n5000_bound_physics/MakeParameter,0.186594297
07,T8.6,8cbaa39,5,4,f7_n5000_bound_physics/MakeConstraint,0.178300008
07,T8.6,8cbaa39,5,5,f7_n5000_bound_physics/RelaxBounds,0.178336367
07,T8.6,8cbaa39,5,6,f7_n10000_bound_neutral/MakeParameter,0.548090038
07,T8.6,8cbaa39,5,7,f7_n10000_bound_neutral/MakeConstraint,0.536409784
07,T8.6,8cbaa39,5,8,f7_n10000_bound_neutral/RelaxBounds,0.533098291
07,T8.6,8cbaa39,5,9,f7_n20000_bound_neutral/MakeParameter,1.155671629
07,T8.6,8cbaa39,5,10,f7_n20000_bound_neutral/MakeConstraint,1.116472088
07,T8.6,8cbaa39,5,11,f7_n20000_bound_neutral/RelaxBounds,1.113234644
07,T8.6,8cbaa39,5,12,hs071_x1_fixed/MakeParameter,0.000180269
07,T8.6,8cbaa39,5,13,hs071_x1_fixed/MakeConstraint,0.000131869
07,T8.6,8cbaa39,5,14,hs071_x1_fixed/RelaxBounds,0.000141240
07,T8.6,8cbaa39,5,15,f7_n1000_bound_neutral/MakeParameter/cap1,0.016807229
07,T8.6,8cbaa39,5,16,hs071_x1_fixed/MakeParameter/cap1,0.000080650
07,T8.6,8cbaa39,5,17,infeas2_spike/MakeParameter/stalled,0.000605338
07,T8.6,8cbaa39,5,18,infeas2_stationary/MakeParameter/resto_infeasible,0.000185409
07,T8.6,8cbaa39,5,19,f7_n1000_bound_neutral/MakeParameter/solve_optimize,0.057510922
07,T8.6,8cbaa39,5,20,hs071_x1_fixed/MakeParameter/solve_optimize,0.000190099
07,T8.6,8cbaa39,5,21,hs071_x1_fixed/MakeParameter/warm_payload,0.000080290
07,T8.6,8cbaa39,5,22,hs071_x1_fixed/MakeParameter/warm_multiplier_seed,0.000114130
08,T8.7,56042be,1,0,f7_n1000_bound_physics/MakeParameter,0.276035925
08,T8.7,56042be,1,1,f7_n1000_bound_physics/MakeConstraint,0.032967851
08,T8.7,56042be,1,2,f7_n1000_bound_physics/RelaxBounds,0.032581222
08,T8.7,56042be,1,3,f7_n5000_bound_physics/MakeParameter,0.186284139
08,T8.7,56042be,1,4,f7_n5000_bound_physics/MakeConstraint,0.178298537
08,T8.7,56042be,1,5,f7_n5000_bound_physics/RelaxBounds,0.179469321
08,T8.7,56042be,1,6,f7_n10000_bound_neutral/MakeParameter,0.557270104
08,T8.7,56042be,1,7,f7_n10000_bound_neutral/MakeConstraint,0.531933466
08,T8.7,56042be,1,8,f7_n10000_bound_neutral/RelaxBounds,0.532851392
08,T8.7,56042be,1,9,f7_n20000_bound_neutral/MakeParameter,1.160649094
08,T8.7,56042be,1,10,f7_n20000_bound_neutral/MakeConstraint,1.113846761
08,T8.7,56042be,1,11,f7_n20000_bound_neutral/RelaxBounds,1.119369434
08,T8.7,56042be,1,12,hs071_x1_fixed/MakeParameter,0.000190379
08,T8.7,56042be,1,13,hs071_x1_fixed/MakeConstraint,0.000142409
08,T8.7,56042be,1,14,hs071_x1_fixed/RelaxBounds,0.000150499
08,T8.7,56042be,1,15,f7_n1000_bound_neutral/MakeParameter/cap1,0.016764829
08,T8.7,56042be,1,16,hs071_x1_fixed/MakeParameter/cap1,0.000081080
08,T8.7,56042be,1,17,infeas2_spike/MakeParameter/stalled,0.000637277
08,T8.7,56042be,1,18,infeas2_stationary/MakeParameter/resto_infeasible,0.000194770
08,T8.7,56042be,1,19,f7_n1000_bound_neutral/MakeParameter/solve_optimize,0.057306982
08,T8.7,56042be,1,20,hs071_x1_fixed/MakeParameter/solve_optimize,0.000204079
08,T8.7,56042be,1,21,hs071_x1_fixed/MakeParameter/warm_payload,0.000082050
08,T8.7,56042be,1,22,hs071_x1_fixed/MakeParameter/warm_multiplier_seed,0.000115100
08,T8.7,56042be,2,0,f7_n1000_bound_physics/MakeParameter,0.269440800
08,T8.7,56042be,2,1,f7_n1000_bound_physics/MakeConstraint,0.032726911
08,T8.7,56042be,2,2,f7_n1000_bound_physics/RelaxBounds,0.032824650
08,T8.7,56042be,2,3,f7_n5000_bound_physics/MakeParameter,0.185896266
08,T8.7,56042be,2,4,f7_n5000_bound_physics/MakeConstraint,0.178488042
08,T8.7,56042be,2,5,f7_n5000_bound_physics/RelaxBounds,0.179037439
08,T8.7,56042be,2,6,f7_n10000_bound_neutral/MakeParameter,0.555224331
08,T8.7,56042be,2,7,f7_n10000_bound_neutral/MakeConstraint,0.533375596
08,T8.7,56042be,2,8,f7_n10000_bound_neutral/RelaxBounds,0.531206347
08,T8.7,56042be,2,9,f7_n20000_bound_neutral/MakeParameter,1.160973924
08,T8.7,56042be,2,10,f7_n20000_bound_neutral/MakeConstraint,1.114785779
08,T8.7,56042be,2,11,f7_n20000_bound_neutral/RelaxBounds,1.117601095
08,T8.7,56042be,2,12,hs071_x1_fixed/MakeParameter,0.000181379
08,T8.7,56042be,2,13,hs071_x1_fixed/MakeConstraint,0.000132669
08,T8.7,56042be,2,14,hs071_x1_fixed/RelaxBounds,0.000139550
08,T8.7,56042be,2,15,f7_n1000_bound_neutral/MakeParameter/cap1,0.016807738
08,T8.7,56042be,2,16,hs071_x1_fixed/MakeParameter/cap1,0.000092019
08,T8.7,56042be,2,17,infeas2_spike/MakeParameter/stalled,0.000635917
08,T8.7,56042be,2,18,infeas2_stationary/MakeParameter/resto_infeasible,0.000199379
08,T8.7,56042be,2,19,f7_n1000_bound_neutral/MakeParameter/solve_optimize,0.057261182
08,T8.7,56042be,2,20,hs071_x1_fixed/MakeParameter/solve_optimize,0.000190799
08,T8.7,56042be,2,21,hs071_x1_fixed/MakeParameter/warm_payload,0.000081300
08,T8.7,56042be,2,22,hs071_x1_fixed/MakeParameter/warm_multiplier_seed,0.000113439
08,T8.7,56042be,3,0,f7_n1000_bound_physics/MakeParameter,0.292534248
08,T8.7,56042be,3,1,f7_n1000_bound_physics/MakeConstraint,0.032791150
08,T8.7,56042be,3,2,f7_n1000_bound_physics/RelaxBounds,0.032565382
08,T8.7,56042be,3,3,f7_n5000_bound_physics/MakeParameter,0.186205694
08,T8.7,56042be,3,4,f7_n5000_bound_physics/MakeConstraint,0.179099259
08,T8.7,56042be,3,5,f7_n5000_bound_physics/RelaxBounds,0.179066150
08,T8.7,56042be,3,6,f7_n10000_bound_neutral/MakeParameter,0.555976056
08,T8.7,56042be,3,7,f7_n10000_bound_neutral/MakeConstraint,0.534712340
08,T8.7,56042be,3,8,f7_n10000_bound_neutral/RelaxBounds,0.532847939
08,T8.7,56042be,3,9,f7_n20000_bound_neutral/MakeParameter,1.161736391
08,T8.7,56042be,3,10,f7_n20000_bound_neutral/MakeConstraint,1.116438771
08,T8.7,56042be,3,11,f7_n20000_bound_neutral/RelaxBounds,1.122796420
08,T8.7,56042be,3,12,hs071_x1_fixed/MakeParameter,0.000185979
08,T8.7,56042be,3,13,hs071_x1_fixed/MakeConstraint,0.000135339
08,T8.7,56042be,3,14,hs071_x1_fixed/RelaxBounds,0.000142239
08,T8.7,56042be,3,15,f7_n1000_bound_neutral/MakeParameter/cap1,0.016738469
08,T8.7,56042be,3,16,hs071_x1_fixed/MakeParameter/cap1,0.000081450
08,T8.7,56042be,3,17,infeas2_spike/MakeParameter/stalled,0.000652977
08,T8.7,56042be,3,18,infeas2_stationary/MakeParameter/resto_infeasible,0.000195729
08,T8.7,56042be,3,19,f7_n1000_bound_neutral/MakeParameter/solve_optimize,0.057375861
08,T8.7,56042be,3,20,hs071_x1_fixed/MakeParameter/solve_optimize,0.000196059
08,T8.7,56042be,3,21,hs071_x1_fixed/MakeParameter/warm_payload,0.000082130
08,T8.7,56042be,3,22,hs071_x1_fixed/MakeParameter/warm_multiplier_seed,0.000125670
08,T8.7,56042be,4,0,f7_n1000_bound_physics/MakeParameter,0.279957696
08,T8.7,56042be,4,1,f7_n1000_bound_physics/MakeConstraint,0.032912770
08,T8.7,56042be,4,2,f7_n1000_bound_physics/RelaxBounds,0.032742522
08,T8.7,56042be,4,3,f7_n5000_bound_physics/MakeParameter,0.185781691
08,T8.7,56042be,4,4,f7_n5000_bound_physics/MakeConstraint,0.178562766
08,T8.7,56042be,4,5,f7_n5000_bound_physics/RelaxBounds,0.178733075
08,T8.7,56042be,4,6,f7_n10000_bound_neutral/MakeParameter,0.555387483
08,T8.7,56042be,4,7,f7_n10000_bound_neutral/MakeConstraint,0.533156101
08,T8.7,56042be,4,8,f7_n10000_bound_neutral/RelaxBounds,0.532865832
08,T8.7,56042be,4,9,f7_n20000_bound_neutral/MakeParameter,1.160879654
08,T8.7,56042be,4,10,f7_n20000_bound_neutral/MakeConstraint,1.117668292
08,T8.7,56042be,4,11,f7_n20000_bound_neutral/RelaxBounds,1.120271179
08,T8.7,56042be,4,12,hs071_x1_fixed/MakeParameter,0.000194559
08,T8.7,56042be,4,13,hs071_x1_fixed/MakeConstraint,0.000131719
08,T8.7,56042be,4,14,hs071_x1_fixed/RelaxBounds,0.000139649
08,T8.7,56042be,4,15,f7_n1000_bound_neutral/MakeParameter/cap1,0.016944738
08,T8.7,56042be,4,16,hs071_x1_fixed/MakeParameter/cap1,0.000081090
08,T8.7,56042be,4,17,infeas2_spike/MakeParameter/stalled,0.000643816
08,T8.7,56042be,4,18,infeas2_stationary/MakeParameter/resto_infeasible,0.000200619
08,T8.7,56042be,4,19,f7_n1000_bound_neutral/MakeParameter/solve_optimize,0.057759410
08,T8.7,56042be,4,20,hs071_x1_fixed/MakeParameter/solve_optimize,0.000193139
08,T8.7,56042be,4,21,hs071_x1_fixed/MakeParameter/warm_payload,0.000081879
08,T8.7,56042be,4,22,hs071_x1_fixed/MakeParameter/warm_multiplier_seed,0.000117929
08,T8.7,56042be,5,0,f7_n1000_bound_physics/MakeParameter,0.288713563
08,T8.7,56042be,5,1,f7_n1000_bound_physics/MakeConstraint,0.032783911
08,T8.7,56042be,5,2,f7_n1000_bound_physics/RelaxBounds,0.032659262
08,T8.7,56042be,5,3,f7_n5000_bound_physics/MakeParameter,0.185863261
08,T8.7,56042be,5,4,f7_n5000_bound_physics/MakeConstraint,0.178535226
08,T8.7,56042be,5,5,f7_n5000_bound_physics/RelaxBounds,0.178734215
08,T8.7,56042be,5,6,f7_n10000_bound_neutral/MakeParameter,0.554925435
08,T8.7,56042be,5,7,f7_n10000_bound_neutral/MakeConstraint,0.533781997
08,T8.7,56042be,5,8,f7_n10000_bound_neutral/RelaxBounds,0.533663598
08,T8.7,56042be,5,9,f7_n20000_bound_neutral/MakeParameter,1.159401791
08,T8.7,56042be,5,10,f7_n20000_bound_neutral/MakeConstraint,1.119259255
08,T8.7,56042be,5,11,f7_n20000_bound_neutral/RelaxBounds,1.120822327
08,T8.7,56042be,5,12,hs071_x1_fixed/MakeParameter,0.000183059
08,T8.7,56042be,5,13,hs071_x1_fixed/MakeConstraint,0.000136249
08,T8.7,56042be,5,14,hs071_x1_fixed/RelaxBounds,0.000141020
08,T8.7,56042be,5,15,f7_n1000_bound_neutral/MakeParameter/cap1,0.016748949
08,T8.7,56042be,5,16,hs071_x1_fixed/MakeParameter/cap1,0.000081390
08,T8.7,56042be,5,17,infeas2_spike/MakeParameter/stalled,0.000646147
08,T8.7,56042be,5,18,infeas2_stationary/MakeParameter/resto_infeasible,0.000195599
08,T8.7,56042be,5,19,f7_n1000_bound_neutral/MakeParameter/solve_optimize,0.057588441
08,T8.7,56042be,5,20,hs071_x1_fixed/MakeParameter/solve_optimize,0.000196429
08,T8.7,56042be,5,21,hs071_x1_fixed/MakeParameter/warm_payload,0.000082989
08,T8.7,56042be,5,22,hs071_x1_fixed/MakeParameter/warm_multiplier_seed,0.000116849
09,T8.7b,ddac2cf,1,0,f7_n1000_bound_physics/MakeParameter,0.296883394
09,T8.7b,ddac2cf,1,1,f7_n1000_bound_physics/MakeConstraint,0.032797951
09,T8.7b,ddac2cf,1,2,f7_n1000_bound_physics/RelaxBounds,0.033955126
09,T8.7b,ddac2cf,1,3,f7_n5000_bound_physics/MakeParameter,0.187031285
09,T8.7b,ddac2cf,1,4,f7_n5000_bound_physics/MakeConstraint,0.178570566
09,T8.7b,ddac2cf,1,5,f7_n5000_bound_physics/RelaxBounds,0.178600016
09,T8.7b,ddac2cf,1,6,f7_n10000_bound_neutral/MakeParameter,0.547502621
09,T8.7b,ddac2cf,1,7,f7_n10000_bound_neutral/MakeConstraint,0.530576063
09,T8.7b,ddac2cf,1,8,f7_n10000_bound_neutral/RelaxBounds,0.534128055
09,T8.7b,ddac2cf,1,9,f7_n20000_bound_neutral/MakeParameter,1.157962527
09,T8.7b,ddac2cf,1,10,f7_n20000_bound_neutral/MakeConstraint,1.121932891
09,T8.7b,ddac2cf,1,11,f7_n20000_bound_neutral/RelaxBounds,1.122493249
09,T8.7b,ddac2cf,1,12,hs071_x1_fixed/MakeParameter,0.000180599
09,T8.7b,ddac2cf,1,13,hs071_x1_fixed/MakeConstraint,0.000140320
09,T8.7b,ddac2cf,1,14,hs071_x1_fixed/RelaxBounds,0.000137629
09,T8.7b,ddac2cf,1,15,f7_n1000_bound_neutral/MakeParameter/cap1,0.016746939
09,T8.7b,ddac2cf,1,16,hs071_x1_fixed/MakeParameter/cap1,0.000080909
09,T8.7b,ddac2cf,1,17,infeas2_spike/MakeParameter/stalled,0.000632777
09,T8.7b,ddac2cf,1,18,infeas2_stationary/MakeParameter/resto_infeasible,0.000191019
09,T8.7b,ddac2cf,1,19,f7_n1000_bound_neutral/MakeParameter/solve_optimize,0.057127863
09,T8.7b,ddac2cf,1,20,hs071_x1_fixed/MakeParameter/solve_optimize,0.000198629
09,T8.7b,ddac2cf,1,21,hs071_x1_fixed/MakeParameter/warm_payload,0.000087170
09,T8.7b,ddac2cf,1,22,hs071_x1_fixed/MakeParameter/warm_multiplier_seed,0.000113470
09,T8.7b,ddac2cf,2,0,f7_n1000_bound_physics/MakeParameter,0.295741082
09,T8.7b,ddac2cf,2,1,f7_n1000_bound_physics/MakeConstraint,0.032690271
09,T8.7b,ddac2cf,2,2,f7_n1000_bound_physics/RelaxBounds,0.032611941
09,T8.7b,ddac2cf,2,3,f7_n5000_bound_physics/MakeParameter,0.185831317
09,T8.7b,ddac2cf,2,4,f7_n5000_bound_physics/MakeConstraint,0.178326953
09,T8.7b,ddac2cf,2,5,f7_n5000_bound_physics/RelaxBounds,0.178470872
09,T8.7b,ddac2cf,2,6,f7_n10000_bound_neutral/MakeParameter,0.548225524
09,T8.7b,ddac2cf,2,7,f7_n10000_bound_neutral/MakeConstraint,0.532708950
09,T8.7b,ddac2cf,2,8,f7_n10000_bound_neutral/RelaxBounds,0.533161647
09,T8.7b,ddac2cf,2,9,f7_n20000_bound_neutral/MakeParameter,1.156717605
09,T8.7b,ddac2cf,2,10,f7_n20000_bound_neutral/MakeConstraint,1.121861604
09,T8.7b,ddac2cf,2,11,f7_n20000_bound_neutral/RelaxBounds,1.123257417
09,T8.7b,ddac2cf,2,12,hs071_x1_fixed/MakeParameter,0.000194349
09,T8.7b,ddac2cf,2,13,hs071_x1_fixed/MakeConstraint,0.000138119
09,T8.7b,ddac2cf,2,14,hs071_x1_fixed/RelaxBounds,0.000147669
09,T8.7b,ddac2cf,2,15,f7_n1000_bound_neutral/MakeParameter/cap1,0.016771859
09,T8.7b,ddac2cf,2,16,hs071_x1_fixed/MakeParameter/cap1,0.000080500
09,T8.7b,ddac2cf,2,17,infeas2_spike/MakeParameter/stalled,0.000644337
09,T8.7b,ddac2cf,2,18,infeas2_stationary/MakeParameter/resto_infeasible,0.000194039
09,T8.7b,ddac2cf,2,19,f7_n1000_bound_neutral/MakeParameter/solve_optimize,0.057396041
09,T8.7b,ddac2cf,2,20,hs071_x1_fixed/MakeParameter/solve_optimize,0.000191929
09,T8.7b,ddac2cf,2,21,hs071_x1_fixed/MakeParameter/warm_payload,0.000081510
09,T8.7b,ddac2cf,2,22,hs071_x1_fixed/MakeParameter/warm_multiplier_seed,0.000115899
09,T8.7b,ddac2cf,3,0,f7_n1000_bound_physics/MakeParameter,0.276801764
09,T8.7b,ddac2cf,3,1,f7_n1000_bound_physics/MakeConstraint,0.032770940
09,T8.7b,ddac2cf,3,2,f7_n1000_bound_physics/RelaxBounds,0.032682851
09,T8.7b,ddac2cf,3,3,f7_n5000_bound_physics/MakeParameter,0.185950976
09,T8.7b,ddac2cf,3,4,f7_n5000_bound_physics/MakeConstraint,0.178474092
09,T8.7b,ddac2cf,3,5,f7_n5000_bound_physics/RelaxBounds,0.178655451
09,T8.7b,ddac2cf,3,6,f7_n10000_bound_neutral/MakeParameter,0.548076114
09,T8.7b,ddac2cf,3,7,f7_n10000_bound_neutral/MakeConstraint,0.532283961
09,T8.7b,ddac2cf,3,8,f7_n10000_bound_neutral/RelaxBounds,0.534669330
09,T8.7b,ddac2cf,3,9,f7_n20000_bound_neutral/MakeParameter,1.158280948
09,T8.7b,ddac2cf,3,10,f7_n20000_bound_neutral/MakeConstraint,1.123095418
09,T8.7b,ddac2cf,3,11,f7_n20000_bound_neutral/RelaxBounds,1.124265373
09,T8.7b,ddac2cf,3,12,hs071_x1_fixed/MakeParameter,0.000182069
09,T8.7b,ddac2cf,3,13,hs071_x1_fixed/MakeConstraint,0.000140369
09,T8.7b,ddac2cf,3,14,hs071_x1_fixed/RelaxBounds,0.000153079
09,T8.7b,ddac2cf,3,15,f7_n1000_bound_neutral/MakeParameter/cap1,0.016759748
09,T8.7b,ddac2cf,3,16,hs071_x1_fixed/MakeParameter/cap1,0.000080790
09,T8.7b,ddac2cf,3,17,infeas2_spike/MakeParameter/stalled,0.000632627
09,T8.7b,ddac2cf,3,18,infeas2_stationary/MakeParameter/resto_infeasible,0.000199099
09,T8.7b,ddac2cf,3,19,f7_n1000_bound_neutral/MakeParameter/solve_optimize,0.057174142
09,T8.7b,ddac2cf,3,20,hs071_x1_fixed/MakeParameter/solve_optimize,0.000191469
09,T8.7b,ddac2cf,3,21,hs071_x1_fixed/MakeParameter/warm_payload,0.000081790
09,T8.7b,ddac2cf,3,22,hs071_x1_fixed/MakeParameter/warm_multiplier_seed,0.000114789
09,T8.7b,ddac2cf,4,0,f7_n1000_bound_physics/MakeParameter,0.270415301
09,T8.7b,ddac2cf,4,1,f7_n1000_bound_physics/MakeConstraint,0.032877531
09,T8.7b,ddac2cf,4,2,f7_n1000_bound_physics/RelaxBounds,0.032617092
09,T8.7b,ddac2cf,4,3,f7_n5000_bound_physics/MakeParameter,0.185821111
09,T8.7b,ddac2cf,4,4,f7_n5000_bound_physics/MakeConstraint,0.178316358
09,T8.7b,ddac2cf,4,5,f7_n5000_bound_physics/RelaxBounds,0.178161328
09,T8.7b,ddac2cf,4,6,f7_n10000_bound_neutral/MakeParameter,0.549864270
09,T8.7b,ddac2cf,4,7,f7_n10000_bound_neutral/MakeConstraint,0.530010876
09,T8.7b,ddac2cf,4,8,f7_n10000_bound_neutral/RelaxBounds,0.533151420
09,T8.7b,ddac2cf,4,9,f7_n20000_bound_neutral/MakeParameter,1.154540174
09,T8.7b,ddac2cf,4,10,f7_n20000_bound_neutral/MakeConstraint,1.120669758
09,T8.7b,ddac2cf,4,11,f7_n20000_bound_neutral/RelaxBounds,1.123571184
09,T8.7b,ddac2cf,4,12,hs071_x1_fixed/MakeParameter,0.000191339
09,T8.7b,ddac2cf,4,13,hs071_x1_fixed/MakeConstraint,0.000148370
09,T8.7b,ddac2cf,4,14,hs071_x1_fixed/RelaxBounds,0.000136279
09,T8.7b,ddac2cf,4,15,f7_n1000_bound_neutral/MakeParameter/cap1,0.016750299
09,T8.7b,ddac2cf,4,16,hs071_x1_fixed/MakeParameter/cap1,0.000080530
09,T8.7b,ddac2cf,4,17,infeas2_spike/MakeParameter/stalled,0.000619937
09,T8.7b,ddac2cf,4,18,infeas2_stationary/MakeParameter/resto_infeasible,0.000189619
09,T8.7b,ddac2cf,4,19,f7_n1000_bound_neutral/MakeParameter/solve_optimize,0.057077864
09,T8.7b,ddac2cf,4,20,hs071_x1_fixed/MakeParameter/solve_optimize,0.000189129
09,T8.7b,ddac2cf,4,21,hs071_x1_fixed/MakeParameter/warm_payload,0.000080990
09,T8.7b,ddac2cf,4,22,hs071_x1_fixed/MakeParameter/warm_multiplier_seed,0.000113669
09,T8.7b,ddac2cf,5,0,f7_n1000_bound_physics/MakeParameter,0.278170924
09,T8.7b,ddac2cf,5,1,f7_n1000_bound_physics/MakeConstraint,0.032861331
09,T8.7b,ddac2cf,5,2,f7_n1000_bound_physics/RelaxBounds,0.032662023
09,T8.7b,ddac2cf,5,3,f7_n5000_bound_physics/MakeParameter,0.186192759
09,T8.7b,ddac2cf,5,4,f7_n5000_bound_physics/MakeConstraint,0.178669925
09,T8.7b,ddac2cf,5,5,f7_n5000_bound_physics/RelaxBounds,0.179295062
09,T8.7b,ddac2cf,5,6,f7_n10000_bound_neutral/MakeParameter,0.547921489
09,T8.7b,ddac2cf,5,7,f7_n10000_bound_neutral/MakeConstraint,0.532121305
09,T8.7b,ddac2cf,5,8,f7_n10000_bound_neutral/RelaxBounds,0.536161086
09,T8.7b,ddac2cf,5,9,f7_n20000_bound_neutral/MakeParameter,1.162031938
09,T8.7b,ddac2cf,5,10,f7_n20000_bound_neutral/MakeConstraint,1.121169426
09,T8.7b,ddac2cf,5,11,f7_n20000_bound_neutral/RelaxBounds,1.123121115
09,T8.7b,ddac2cf,5,12,hs071_x1_fixed/MakeParameter,0.000182919
09,T8.7b,ddac2cf,5,13,hs071_x1_fixed/MakeConstraint,0.000138179
09,T8.7b,ddac2cf,5,14,hs071_x1_fixed/RelaxBounds,0.000138319
09,T8.7b,ddac2cf,5,15,f7_n1000_bound_neutral/MakeParameter/cap1,0.016821289
09,T8.7b,ddac2cf,5,16,hs071_x1_fixed/MakeParameter/cap1,0.000081629
09,T8.7b,ddac2cf,5,17,infeas2_spike/MakeParameter/stalled,0.000640767
09,T8.7b,ddac2cf,5,18,infeas2_stationary/MakeParameter/resto_infeasible,0.000193499
09,T8.7b,ddac2cf,5,19,f7_n1000_bound_neutral/MakeParameter/solve_optimize,0.057273483
09,T8.7b,ddac2cf,5,20,hs071_x1_fixed/MakeParameter/solve_optimize,0.000192699
09,T8.7b,ddac2cf,5,21,hs071_x1_fixed/MakeParameter/warm_payload,0.000081500
09,T8.7b,ddac2cf,5,22,hs071_x1_fixed/MakeParameter/warm_multiplier_seed,0.000114690
10,T8.8,b9848bf,1,0,f7_n1000_bound_physics/MakeParameter,0.246612067
10,T8.8,b9848bf,1,1,f7_n1000_bound_physics/MakeConstraint,0.032885741
10,T8.8,b9848bf,1,2,f7_n1000_bound_physics/RelaxBounds,0.032834481
10,T8.8,b9848bf,1,3,f7_n5000_bound_physics/MakeParameter,0.186988776
10,T8.8,b9848bf,1,4,f7_n5000_bound_physics/MakeConstraint,0.179056194
10,T8.8,b9848bf,1,5,f7_n5000_bound_physics/RelaxBounds,0.179172473
10,T8.8,b9848bf,1,6,f7_n10000_bound_neutral/MakeParameter,0.550293688
10,T8.8,b9848bf,1,7,f7_n10000_bound_neutral/MakeConstraint,0.533386759
10,T8.8,b9848bf,1,8,f7_n10000_bound_neutral/RelaxBounds,0.537630308
10,T8.8,b9848bf,1,9,f7_n20000_bound_neutral/MakeParameter,1.163098712
10,T8.8,b9848bf,1,10,f7_n20000_bound_neutral/MakeConstraint,1.126993887
10,T8.8,b9848bf,1,11,f7_n20000_bound_neutral/RelaxBounds,1.131303726
10,T8.8,b9848bf,1,12,hs071_x1_fixed/MakeParameter,0.000179759
10,T8.8,b9848bf,1,13,hs071_x1_fixed/MakeConstraint,0.000135000
10,T8.8,b9848bf,1,14,hs071_x1_fixed/RelaxBounds,0.000134989
10,T8.8,b9848bf,1,15,f7_n1000_bound_neutral/MakeParameter/cap1,0.016837839
10,T8.8,b9848bf,1,16,hs071_x1_fixed/MakeParameter/cap1,0.000079560
10,T8.8,b9848bf,1,17,infeas2_spike/MakeParameter/stalled,0.000583747
10,T8.8,b9848bf,1,18,infeas2_stationary/MakeParameter/resto_infeasible,0.000183279
10,T8.8,b9848bf,1,19,f7_n1000_bound_neutral/MakeParameter/solve_optimize,0.057497851
10,T8.8,b9848bf,1,20,hs071_x1_fixed/MakeParameter/solve_optimize,0.000185159
10,T8.8,b9848bf,1,21,hs071_x1_fixed/MakeParameter/warm_payload,0.000081090
10,T8.8,b9848bf,1,22,hs071_x1_fixed/MakeParameter/warm_multiplier_seed,0.000113000
10,T8.8,b9848bf,2,0,f7_n1000_bound_physics/MakeParameter,0.253453187
10,T8.8,b9848bf,2,1,f7_n1000_bound_physics/MakeConstraint,0.032791931
10,T8.8,b9848bf,2,2,f7_n1000_bound_physics/RelaxBounds,0.032716961
10,T8.8,b9848bf,2,3,f7_n5000_bound_physics/MakeParameter,0.186322314
10,T8.8,b9848bf,2,4,f7_n5000_bound_physics/MakeConstraint,0.179014760
10,T8.8,b9848bf,2,5,f7_n5000_bound_physics/RelaxBounds,0.178794140
10,T8.8,b9848bf,2,6,f7_n10000_bound_neutral/MakeParameter,0.548699472
10,T8.8,b9848bf,2,7,f7_n10000_bound_neutral/MakeConstraint,0.535955794
10,T8.8,b9848bf,2,8,f7_n10000_bound_neutral/RelaxBounds,0.537015288
10,T8.8,b9848bf,2,9,f7_n20000_bound_neutral/MakeParameter,1.159810570
10,T8.8,b9848bf,2,10,f7_n20000_bound_neutral/MakeConstraint,1.123944824
10,T8.8,b9848bf,2,11,f7_n20000_bound_neutral/RelaxBounds,1.128705651
10,T8.8,b9848bf,2,12,hs071_x1_fixed/MakeParameter,0.000189229
10,T8.8,b9848bf,2,13,hs071_x1_fixed/MakeConstraint,0.000154219
10,T8.8,b9848bf,2,14,hs071_x1_fixed/RelaxBounds,0.000145960
10,T8.8,b9848bf,2,15,f7_n1000_bound_neutral/MakeParameter/cap1,0.016782879
10,T8.8,b9848bf,2,16,hs071_x1_fixed/MakeParameter/cap1,0.000079549
10,T8.8,b9848bf,2,17,infeas2_spike/MakeParameter/stalled,0.000589827
