kind,symbol,file,line,text
accelerate_call,SparseGetInertia,tycho_sqp/include/tycho_sqp/kkt_system_accelerate.h,102,// Inertia of the most recent factorization; from SparseGetInertia
accelerate_call,SparseGetInertia,tycho_sqp/include/tycho_sqp/kkt_system_accelerate.h,114,// count from SparseGetInertia; and that is what this returns. A 0 here
accelerate_call,SparseFactorizationLDLT,tycho_sqp/include/tycho_sqp/kkt_system_accelerate.h,129,// Explicit TPP; not the SparseFactorizationLDLT alias: SparseGetInertia
accelerate_call,SparseFactorization,tycho_sqp/include/tycho_sqp/kkt_system_accelerate.h,132,static constexpr SparseFactorization_t kFactorization = SparseFactorizationLDLTTPP;
accelerate_call,SparseCleanup,tycho_sqp/include/tycho_sqp/kkt_system_accelerate.h,213,// flags is what prevents a double SparseCleanup; since all cleanup here
accelerate_call,SparseCleanup,tycho_sqp/include/tycho_sqp/kkt_system_accelerate.h,288,SparseCleanup(numeric_);
accelerate_call,SparseCleanup,tycho_sqp/include/tycho_sqp/kkt_system_accelerate.h,297,SparseCleanup(symbolic_);
accelerate_call,SparseFactor,tycho_sqp/include/tycho_sqp/kkt_system_accelerate.h,303,// SparseFactor. (The MKL twin has the isomorphic shape; noted in the
accelerate_call,SparseFactor,tycho_sqp/include/tycho_sqp/kkt_system_accelerate.h,356,symbolic_ = SparseFactor(kFactorization; structure(); fopts);
accelerate_call,SparseFactor,tycho_sqp/include/tycho_sqp/kkt_system_accelerate.h,400,numeric_ = SparseFactor(symbolic_; A; nopts);
accelerate_call,SparseMatrixIsSingular,tycho_sqp/include/tycho_sqp/kkt_system_accelerate.h,406,// SparseMatrixIsSingular (-2) or SparseFactorizationFailed (-1)
accelerate_call,SparseGetInertia,tycho_sqp/include/tycho_sqp/kkt_system_accelerate.h,422,const int rc = SparseGetInertia(numeric_; &pos; &zero; &neg);
accelerate_call,SparseSolve,tycho_sqp/include/tycho_sqp/kkt_system_accelerate.h,443,SparseSolve(numeric_; b; xv);
accelerate_call,SparseSolve,tycho_sqp/include/tycho_sqp/kkt_system_accelerate.h,444,// SparseSolve takes the factorization by value; so no status is
accelerate_call,SparseCleanup,tycho_sqp/include/tycho_sqp/kkt_system_accelerate.h,469,~SubfactorGuard() { SparseCleanup(sub); }
accelerate_call,SparseCreateSubfactor,tycho_sqp/include/tycho_sqp/kkt_system_accelerate.h,473,SubfactorGuard guard{SparseCreateSubfactor(which; numeric_)};
accelerate_call,SparseCreateSubfactor,tycho_sqp/include/tycho_sqp/kkt_system_accelerate.h,477,throw std::runtime_error(fmt::format("KktSystem::{}: SparseCreateSubfactor reported: {}";
accelerate_call,SparseSolve,tycho_sqp/include/tycho_sqp/kkt_system_accelerate.h,485,SparseSolve(guard.sub; xb);
accelerate_call,SparseGetInertia,tycho_sqp/include/tycho_sqp/kkt_system_accelerate.h,505,// Without a valid factorization (never factorized; or SparseGetInertia
accelerate_call,SparseOpaqueSymbolicFactorization,tycho_sqp/tests/test_accelerate_probes.cpp,200,SparseOpaqueSymbolicFactorization sym = SparseFactor(SparseFactorizationLDLTTPP; s; fopts);
accelerate_call,SparseCleanup,tycho_sqp/tests/test_accelerate_probes.cpp,207,SparseCleanup(sym);
accelerate_call,SparseOpaqueSymbolicFactorization,tycho_sqp/tests/test_accelerate_probes.cpp,215,SparseOpaqueSymbolicFactorization sym_user = SparseFactor(SparseFactorizationLDLTTPP; s; fopts);
accelerate_call,SparseCleanup,tycho_sqp/tests/test_accelerate_probes.cpp,218,SparseCleanup(sym_user);
accelerate_call,SparseSolver,tycho_sqp/prototypes/piqp_bridge/piqp_f7_driver.cpp,406,piqp::SparseSolver<double> solver;
lapack_call,LAPACKE_dsytrf,tycho_sqp/include/tycho_sqp/lapacke_shim.h,10,// `LAPACKE_dsytrf` performs internally on MKL. This header implements ONLY
lapack_call,LAPACKE_dsytrf,tycho_sqp/include/tycho_sqp/lapacke_shim.h,11,// the two entry points schur_complement.h uses -- LAPACKE_dsytrf and
lapack_call,LAPACKE_dsytrs,tycho_sqp/include/tycho_sqp/lapacke_shim.h,12,// LAPACKE_dsytrs; column-major layout only -- so the dense Schur-complement
lapack_call,LAPACKE_dsytrf,tycho_sqp/include/tycho_sqp/lapacke_shim.h,44,inline lapack_int LAPACKE_dsytrf(int matrix_layout; char uplo; lapack_int n; double *a;
lapack_call,LAPACKE_dsytrs,tycho_sqp/include/tycho_sqp/lapacke_shim.h,74,inline lapack_int LAPACKE_dsytrs(int matrix_layout; char uplo; lapack_int n; lapack_int nrhs;
lapack_call,LAPACKE_dsytrf,tycho_sqp/include/tycho_sqp/schur_complement.h,20,// (Bunch-Kaufman) factorization -- LAPACKE_dsytrf; C = L*D*L^T with D a block
lapack_call,LAPACKE_dsytrf,tycho_sqp/include/tycho_sqp/schur_complement.h,95,// numerically singular; even though LAPACKE_dsytrf completed without
lapack_call,LAPACKE_dsytrf,tycho_sqp/include/tycho_sqp/schur_complement.h,164,"(LAPACKE_dsytrf reported a zero pivot); refactorize instead of solving";
lapack_call,LAPACKE_dsytrs,tycho_sqp/include/tycho_sqp/schur_complement.h,172,y = rhs1 - vtw; // LAPACKE_dsytrs solves in place
lapack_call,LAPACKE_dsytrs,tycho_sqp/include/tycho_sqp/schur_complement.h,173,const lapack_int info = LAPACKE_dsytrs(
lapack_call,LAPACKE_dsytrs,tycho_sqp/include/tycho_sqp/schur_complement.h,178,fmt::format("SchurComplement::solve: LAPACKE_dsytrs failed; info={}"; info));
lapack_call,LAPACKE_dsytrf,tycho_sqp/include/tycho_sqp/schur_complement.h,224,// (LAPACKE_dsytrf info > 0) -- any of which means the caller must stop
lapack_call,LAPACKE_dsytrf,tycho_sqp/include/tycho_sqp/schur_complement.h,268,"singular (LAPACKE_dsytrf reported a zero pivot); refactorize instead of "
lapack_call,LAPACKE_dsytrf,tycho_sqp/include/tycho_sqp/schur_complement.h,277,// factorizes it via LAPACKE_dsytrf (Bunch-Kaufman; lower triangle); and
lapack_call,LAPACKE_dsytrf,tycho_sqp/include/tycho_sqp/schur_complement.h,294,// triangle is read by LAPACKE_dsytrf(...; 'L'; ...); but it's
lapack_call,LAPACKE_dsytrf,tycho_sqp/include/tycho_sqp/schur_complement.h,307,LAPACKE_dsytrf(LAPACK_COL_MAJOR; 'L'; static_cast<lapack_int>(m); factored_.data();
lapack_call,LAPACKE_dsytrf,tycho_sqp/include/tycho_sqp/schur_complement.h,311,"SchurComplement: LAPACKE_dsytrf argument {} had an illegal value"; -info));
lapack_call,LAPACKE_dsytrf,tycho_sqp/include/tycho_sqp/schur_complement.h,370,// per LAPACKE_dsytrf(LAPACK_COL_MAJOR; 'L'; ...); paired with ipiv_.
lapack_call,LAPACKE_dsytrf,tycho_sqp/tests/test_schur.cpp,217,// LAPACKE_dsytrf reports a zero pivot (info > 0) for that; so
lapack_call,LAPACKE_dsytrf,tycho_sqp/tests/test_schur.cpp,260,// LAPACKE_dsytrf reports an exact zero pivot -- and the solves it produces are
lapack_call,LAPACKE_dsytrf,tycho_sqp/tests/test_accelerate_probes.cpp,230,const lapack_int info = LAPACKE_dsytrf(LAPACK_COL_MAJOR; 'L'; 2; C.data(); 2; ipiv.data());
lapack_call,LAPACKE_dsytrs,tycho_sqp/tests/test_accelerate_probes.cpp,242,LAPACKE_dsytrs(LAPACK_COL_MAJOR; 'L'; 2; 1; C.data(); 2; ipiv.data(); b.data(); 2);
lapack_call,LAPACKE_dsytrf,tycho_sqp/tests/test_accelerate_probes.cpp,254,const lapack_int info = LAPACKE_dsytrf(LAPACK_COL_MAJOR; 'L'; 2; C.data(); 2; ipiv.data());
lapack_call,LAPACKE_dsytrf,tycho_sqp/tests/test_accelerate_probes.cpp,265,EXPECT_EQ(LAPACKE_dsytrf(LAPACK_ROW_MAJOR; 'L'; 2; C.data(); 2; ipiv.data()); -1);
lapack_call,LAPACKE_dsytrf,tycho_sqp/tests/test_accelerate_probes.cpp,274,if (LAPACKE_dsytrf(LAPACK_COL_MAJOR; 'L'; n; C.data(); n; ipiv.data()) != 0)
